SRA,BioProject,Biosample,Experiment,Bases,Bytes,create_date,Strain,Genotype,Experiment.1,Condition,Post_induction,Replicates,P_aas,P_tesA,P_rpaA,P_kaiBC,P_rpaA_D53E,P_OX_plasmid,P_Subjective_dawn,P_Subjective_dusk,P_N (mg/L),P_np_kaiBC,P_p0050_kaiBC,P_rel,P_relA,P_relA_E335Q,P_Light (umol photons m-2 s-1),P_sigF,P_rpoD2,P_rpoD6,P_rpoD5,P_pAM2991-xylEAB,P_pAM2991-galP,P_pilB::Tn5,P_BG-11,P_CM,P_Biofilm,Project_tag,SRA_study_id,Ref_condition,Experiment_type,Project_replicates,Single_paired,RNASeq_samples_n,Data_loc,Data_link,Paper,Culture,Growth_Phase,Media,CO2 (%),Light (uE*m-2*sec-1),Temp (°C),Agitation (rpm),OD,pH,Notes,Time_delta,Condition_pi,Project_condition_pi,Passed_Min_Reads,Passed_Global_Corr,passed_replicate_corr,passed_timeseries_corr,Overall_pass
SRR6202551,PRJNA415380,SAMN07822181,SRX3312467,603.49 M,247.59 Mb,2017-10-23,Synechococcus elongatus PCC 7942 = FACHB-805,rel- relA+,RNA-seq,rel-_relA+_dark,12h,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,1.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ppGpp,SRP120955,wt_dawn_0m,Genetic_characterization,True,S,36,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP120955&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2017.11.067,Batch,TimeSeries,BG-11,,40,30.0,,,,,0 days 12:00:00,rel-_relA+_dark_12h,ppGpp_rel-_relA+_dark_12h,True,True,True,False,True
SRR6202553,PRJNA415380,SAMN07822179,SRX3312469,630.52 M,263.63 Mb,2017-10-23,Synechococcus elongatus PCC 7942 = FACHB-805,rel- relAE335Q,RNA-seq,rel-_relAE335Q_dark,5m,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,1.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ppGpp,SRP120955,wt_dawn_0m,Genetic_characterization,True,S,36,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP120955&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2017.11.067,Batch,TimeSeries,BG-11,,40,30.0,,,,,0 days 00:05:00,rel-_relAE335Q_dark_5m,ppGpp_rel-_relAE335Q_dark_5m,True,True,True,False,True
SRR6202554,PRJNA415380,SAMN07822177,SRX3312470,1.29 G,532.27 Mb,2017-10-23,Synechococcus elongatus PCC 7942 = FACHB-805,rel- relAE335Q,RNA-seq,rel-_relAE335Q_dark,15m,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,1.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ppGpp,SRP120955,wt_dawn_0m,Genetic_characterization,True,S,36,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP120955&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2017.11.067,Batch,TimeSeries,BG-11,,40,30.0,,,,,0 days 00:15:00,rel-_relAE335Q_dark_15m,ppGpp_rel-_relAE335Q_dark_15m,True,True,True,False,True
SRR6202555,PRJNA415380,SAMN07822176,SRX3312471,860.78 M,357.61 Mb,2017-10-23,Synechococcus elongatus PCC 7942 = FACHB-805,rel- relAE335Q,RNA-seq,rel-_relAE335Q_dark,30m,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,1.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ppGpp,SRP120955,wt_dawn_0m,Genetic_characterization,True,S,36,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP120955&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2017.11.067,Batch,TimeSeries,BG-11,,40,30.0,,,,,0 days 00:30:00,rel-_relAE335Q_dark_30m,ppGpp_rel-_relAE335Q_dark_30m,True,True,True,False,True
SRR6202556,PRJNA415380,SAMN07822175,SRX3312472,877.90 M,365.64 Mb,2017-10-23,Synechococcus elongatus PCC 7942 = FACHB-805,rel- relAE335Q,RNA-seq,rel-_relAE335Q_dark,1h,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,1.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ppGpp,SRP120955,wt_dawn_0m,Genetic_characterization,True,S,36,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP120955&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2017.11.067,Batch,TimeSeries,BG-11,,40,30.0,,,,,0 days 01:00:00,rel-_relAE335Q_dark_1h,ppGpp_rel-_relAE335Q_dark_1h,True,True,True,False,True
SRR6202557,PRJNA415380,SAMN07822174,SRX3312473,711.06 M,300.77 Mb,2017-10-23,Synechococcus elongatus PCC 7942 = FACHB-805,rel- relAE335Q,RNA-seq,rel-_relAE335Q_dark,2h,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,1.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ppGpp,SRP120955,wt_dawn_0m,Genetic_characterization,True,S,36,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP120955&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2017.11.067,Batch,TimeSeries,BG-11,,40,30.0,,,,,0 days 02:00:00,rel-_relAE335Q_dark_2h,ppGpp_rel-_relAE335Q_dark_2h,True,True,True,False,True
SRR6202558,PRJNA415380,SAMN07822173,SRX3312474,587.26 M,244.56 Mb,2017-10-23,Synechococcus elongatus PCC 7942 = FACHB-805,rel- relAE335Q,RNA-seq,rel-_relAE335Q_dark,4h,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,1.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ppGpp,SRP120955,wt_dawn_0m,Genetic_characterization,True,S,36,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP120955&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2017.11.067,Batch,TimeSeries,BG-11,,40,30.0,,,,,0 days 04:00:00,rel-_relAE335Q_dark_4h,ppGpp_rel-_relAE335Q_dark_4h,True,True,True,False,True
SRR6202559,PRJNA415380,SAMN07822190,SRX3312475,671.12 M,277.98 Mb,2017-10-23,Synechococcus elongatus PCC 7942 = FACHB-805,rel- relAE335Q,RNA-seq,rel-_relAE335Q_dark,8h,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,1.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ppGpp,SRP120955,wt_dawn_0m,Genetic_characterization,True,S,36,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP120955&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2017.11.067,Batch,TimeSeries,BG-11,,40,30.0,,,,,0 days 08:00:00,rel-_relAE335Q_dark_8h,ppGpp_rel-_relAE335Q_dark_8h,True,True,True,False,True
SRR6202560,PRJNA415380,SAMN07822172,SRX3312476,568.16 M,235.56 Mb,2017-10-23,Synechococcus elongatus PCC 7942 = FACHB-805,rel- relAE335Q,RNA-seq,rel-_relAE335Q_dark,12h,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,1.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ppGpp,SRP120955,wt_dawn_0m,Genetic_characterization,True,S,36,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP120955&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2017.11.067,Batch,TimeSeries,BG-11,,40,30.0,,,,,0 days 12:00:00,rel-_relAE335Q_dark_12h,ppGpp_rel-_relAE335Q_dark_12h,True,True,True,False,True
SRR6202561,PRJNA415380,SAMN07822178,SRX3312477,285.93 M,129.64 Mb,2017-10-23,Synechococcus elongatus PCC 7942 = FACHB-805,rel- relA+,RNA-seq,rel-_relA+_dark,0m,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,1.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ppGpp,SRP120955,wt_dawn_0m,Genetic_characterization,True,S,36,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP120955&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2017.11.067,Batch,TimeSeries,BG-11,,40,30.0,,,,,0 days 00:00:00,rel-_relA+_dark_0m,ppGpp_rel-_relA+_dark_0m,True,True,True,False,True
SRR6202562,PRJNA415380,SAMN07822171,SRX3312478,366.76 M,164.56 Mb,2017-10-23,Synechococcus elongatus PCC 7942 = FACHB-805,rel- relA+,RNA-seq,rel-_relA+_dark,5m,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,1.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ppGpp,SRP120955,wt_dawn_0m,Genetic_characterization,True,S,36,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP120955&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2017.11.067,Batch,TimeSeries,BG-11,,40,30.0,,,,,0 days 00:05:00,rel-_relA+_dark_5m,ppGpp_rel-_relA+_dark_5m,True,True,True,False,True
SRR6202563,PRJNA415380,SAMN07822170,SRX3312479,432.85 M,194.42 Mb,2017-10-23,Synechococcus elongatus PCC 7942 = FACHB-805,rel- relA+,RNA-seq,rel-_relA+_dark,15m,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,1.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ppGpp,SRP120955,wt_dawn_0m,Genetic_characterization,True,S,36,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP120955&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2017.11.067,Batch,TimeSeries,BG-11,,40,30.0,,,,,0 days 00:15:00,rel-_relA+_dark_15m,ppGpp_rel-_relA+_dark_15m,True,True,True,False,True
SRR6202564,PRJNA415380,SAMN07822169,SRX3312480,445.15 M,202.30 Mb,2017-10-23,Synechococcus elongatus PCC 7942 = FACHB-805,rel- relA+,RNA-seq,rel-_relA+_dark,30m,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,1.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ppGpp,SRP120955,wt_dawn_0m,Genetic_characterization,True,S,36,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP120955&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2017.11.067,Batch,TimeSeries,BG-11,,40,30.0,,,,,0 days 00:30:00,rel-_relA+_dark_30m,ppGpp_rel-_relA+_dark_30m,True,True,True,False,True
SRR6202565,PRJNA415380,SAMN07822168,SRX3312481,496.30 M,219.78 Mb,2017-10-23,Synechococcus elongatus PCC 7942 = FACHB-805,rel- relA+,RNA-seq,rel-_relA+_dark,1h,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,1.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ppGpp,SRP120955,wt_dawn_0m,Genetic_characterization,True,S,36,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP120955&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2017.11.067,Batch,TimeSeries,BG-11,,40,30.0,,,,,0 days 01:00:00,rel-_relA+_dark_1h,ppGpp_rel-_relA+_dark_1h,True,True,True,False,True
SRR6202566,PRJNA415380,SAMN07822167,SRX3312482,352.34 M,167.16 Mb,2017-10-23,Synechococcus elongatus PCC 7942 = FACHB-805,rel- relA+,RNA-seq,rel-_relA+_dark,2h,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,1.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ppGpp,SRP120955,wt_dawn_0m,Genetic_characterization,True,S,36,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP120955&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2017.11.067,Batch,TimeSeries,BG-11,,40,30.0,,,,,0 days 02:00:00,rel-_relA+_dark_2h,ppGpp_rel-_relA+_dark_2h,True,True,True,False,True
SRR6202567,PRJNA415380,SAMN07822166,SRX3312483,462.99 M,205.51 Mb,2017-10-23,Synechococcus elongatus PCC 7942 = FACHB-805,rel- relA+,RNA-seq,rel-_relA+_dark,4h,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,1.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ppGpp,SRP120955,wt_dawn_0m,Genetic_characterization,True,S,36,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP120955&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2017.11.067,Batch,TimeSeries,BG-11,,40,30.0,,,,,0 days 04:00:00,rel-_relA+_dark_4h,ppGpp_rel-_relA+_dark_4h,True,True,True,False,True
SRR6202568,PRJNA415380,SAMN07822165,SRX3312484,477.39 M,213.92 Mb,2017-10-23,Synechococcus elongatus PCC 7942 = FACHB-805,rel- relA+,RNA-seq,rel-_relA+_dark,8h,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,1.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ppGpp,SRP120955,wt_dawn_0m,Genetic_characterization,True,S,36,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP120955&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2017.11.067,Batch,TimeSeries,BG-11,,40,30.0,,,,,0 days 08:00:00,rel-_relA+_dark_8h,ppGpp_rel-_relA+_dark_8h,True,True,True,False,True
SRR6202569,PRJNA415380,SAMN07822164,SRX3312485,562.65 M,249.42 Mb,2017-10-23,Synechococcus elongatus PCC 7942 = FACHB-805,rel- relA+,RNA-seq,rel-_relA+_dark,12h,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,1.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ppGpp,SRP120955,wt_dawn_0m,Genetic_characterization,True,S,36,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP120955&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2017.11.067,Batch,TimeSeries,BG-11,,40,30.0,,,,,0 days 12:00:00,rel-_relA+_dark_12h,ppGpp_rel-_relA+_dark_12h,True,True,True,False,True
SRR6202571,PRJNA415380,SAMN07822162,SRX3312487,424.04 M,191.76 Mb,2017-10-23,Synechococcus elongatus PCC 7942 = FACHB-805,rel- relAE335Q,RNA-seq,rel-_relAE335Q_dark,5m,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,1.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ppGpp,SRP120955,wt_dawn_0m,Genetic_characterization,True,S,36,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP120955&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2017.11.067,Batch,TimeSeries,BG-11,,40,30.0,,,,,0 days 00:05:00,rel-_relAE335Q_dark_5m,ppGpp_rel-_relAE335Q_dark_5m,True,True,True,False,True
SRR6202572,PRJNA415380,SAMN07822161,SRX3312488,496.80 M,223.39 Mb,2017-10-23,Synechococcus elongatus PCC 7942 = FACHB-805,rel- relAE335Q,RNA-seq,rel-_relAE335Q_dark,15m,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,1.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ppGpp,SRP120955,wt_dawn_0m,Genetic_characterization,True,S,36,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP120955&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2017.11.067,Batch,TimeSeries,BG-11,,40,30.0,,,,,0 days 00:15:00,rel-_relAE335Q_dark_15m,ppGpp_rel-_relAE335Q_dark_15m,True,True,True,False,True
SRR6202573,PRJNA415380,SAMN07822160,SRX3312489,395.73 M,178.26 Mb,2017-10-23,Synechococcus elongatus PCC 7942 = FACHB-805,rel- relAE335Q,RNA-seq,rel-_relAE335Q_dark,30m,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,1.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ppGpp,SRP120955,wt_dawn_0m,Genetic_characterization,True,S,36,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP120955&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2017.11.067,Batch,TimeSeries,BG-11,,40,30.0,,,,,0 days 00:30:00,rel-_relAE335Q_dark_30m,ppGpp_rel-_relAE335Q_dark_30m,True,True,True,False,True
SRR6202574,PRJNA415380,SAMN07822159,SRX3312490,465.24 M,209.17 Mb,2017-10-23,Synechococcus elongatus PCC 7942 = FACHB-805,rel- relAE335Q,RNA-seq,rel-_relAE335Q_dark,1h,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,1.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ppGpp,SRP120955,wt_dawn_0m,Genetic_characterization,True,S,36,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP120955&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2017.11.067,Batch,TimeSeries,BG-11,,40,30.0,,,,,0 days 01:00:00,rel-_relAE335Q_dark_1h,ppGpp_rel-_relAE335Q_dark_1h,True,True,True,False,True
SRR6202575,PRJNA415380,SAMN07822158,SRX3312491,171.32 M,77.66 Mb,2017-10-23,Synechococcus elongatus PCC 7942 = FACHB-805,rel- relAE335Q,RNA-seq,rel-_relAE335Q_dark,2h,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,1.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ppGpp,SRP120955,wt_dawn_0m,Genetic_characterization,True,S,36,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP120955&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2017.11.067,Batch,TimeSeries,BG-11,,40,30.0,,,,,0 days 02:00:00,rel-_relAE335Q_dark_2h,ppGpp_rel-_relAE335Q_dark_2h,True,True,True,False,True
SRR6202576,PRJNA415380,SAMN07822157,SRX3312492,1.15 G,516.51 Mb,2017-10-23,Synechococcus elongatus PCC 7942 = FACHB-805,rel- relAE335Q,RNA-seq,rel-_relAE335Q_dark,4h,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,1.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ppGpp,SRP120955,wt_dawn_0m,Genetic_characterization,True,S,36,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP120955&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2017.11.067,Batch,TimeSeries,BG-11,,40,30.0,,,,,0 days 04:00:00,rel-_relAE335Q_dark_4h,ppGpp_rel-_relAE335Q_dark_4h,True,True,True,False,True
SRR6202577,PRJNA415380,SAMN07822156,SRX3312493,525.65 M,234.48 Mb,2017-10-23,Synechococcus elongatus PCC 7942 = FACHB-805,rel- relAE335Q,RNA-seq,rel-_relAE335Q_dark,8h,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,1.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ppGpp,SRP120955,wt_dawn_0m,Genetic_characterization,True,S,36,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP120955&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2017.11.067,Batch,TimeSeries,BG-11,,40,30.0,,,,,0 days 08:00:00,rel-_relAE335Q_dark_8h,ppGpp_rel-_relAE335Q_dark_8h,True,True,True,False,True
SRR6202578,PRJNA415380,SAMN07822155,SRX3312494,309.61 M,138.05 Mb,2017-10-23,Synechococcus elongatus PCC 7942 = FACHB-805,rel- relAE335Q,RNA-seq,rel-_relAE335Q_dark,12h,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,1.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ppGpp,SRP120955,wt_dawn_0m,Genetic_characterization,True,S,36,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP120955&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2017.11.067,Batch,TimeSeries,BG-11,,40,30.0,,,,,0 days 12:00:00,rel-_relAE335Q_dark_12h,ppGpp_rel-_relAE335Q_dark_12h,True,True,True,False,True
SRR6021718,PRJNA403840,SAMN07625319,SRX3172761,482.42 M,304.08 Mb,2017-09-08,Synechococcus elongatus PCC 7942 = FACHB-805,wt relA+,RNA-seq,wt_relA+,0m,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,1.0,1.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ppGpp,SRP117169,wt_dawn_0m,Genetic_characterization,False,S,6,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP117169&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2017.11.067,Batch,TimeSeries,BG-11,,40,30.0,,,,,0 days 00:00:00,wt_relA+_0m,ppGpp_wt_relA+_0m,True,True,False,True,True
SRR6021719,PRJNA403840,SAMN07625350,SRX3172762,666.70 M,421.08 Mb,2017-09-08,Synechococcus elongatus PCC 7942 = FACHB-805,wt relA+,RNA-seq,wt_relA+,30m,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,1.0,1.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ppGpp,SRP117169,wt_dawn_0m,Genetic_characterization,False,S,6,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP117169&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2017.11.067,Batch,TimeSeries,BG-11,,40,30.0,,,,,0 days 00:30:00,wt_relA+_30m,ppGpp_wt_relA+_30m,True,True,False,True,True
SRR6021720,PRJNA403840,SAMN07625349,SRX3172763,755.21 M,474.44 Mb,2017-09-08,Synechococcus elongatus PCC 7942 = FACHB-805,wt relA+,RNA-seq,wt_relA+,1h,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,1.0,1.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ppGpp,SRP117169,wt_dawn_0m,Genetic_characterization,False,S,6,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP117169&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2017.11.067,Batch,TimeSeries,BG-11,,40,30.0,,,,,0 days 01:00:00,wt_relA+_1h,ppGpp_wt_relA+_1h,True,True,False,True,True
SRR6021721,PRJNA403840,SAMN07625348,SRX3172764,846.20 M,536.32 Mb,2017-09-08,Synechococcus elongatus PCC 7942 = FACHB-805,wt relAE335Q,RNA-seq,wt_relAE335Q ,0m,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,1.0,0.0,1.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ppGpp,SRP117169,wt_dawn_0m,Genetic_characterization,False,S,6,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP117169&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2017.11.067,Batch,TimeSeries,BG-11,,40,30.0,,,,,0 days 00:00:00,wt_relAE335Q _0m,ppGpp_wt_relAE335Q _0m,True,True,False,True,True
SRR6021722,PRJNA403840,SAMN07625347,SRX3172765,702.04 M,447.25 Mb,2017-09-13,Synechococcus elongatus PCC 7942 = FACHB-805,wt relAE335Q,RNA-seq,wt_relAE335Q ,30m,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,1.0,0.0,1.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ppGpp,SRP117169,wt_dawn_0m,Genetic_characterization,False,S,6,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP117169&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2017.11.067,Batch,TimeSeries,BG-11,,40,30.0,,,,,0 days 00:30:00,wt_relAE335Q _30m,ppGpp_wt_relAE335Q _30m,True,True,False,True,True
SRR6021723,PRJNA403840,SAMN07625346,SRX3172766,655.38 M,415.66 Mb,2017-09-08,Synechococcus elongatus PCC 7942 = FACHB-805,wt relAE335Q,RNA-seq,wt_relAE335Q ,1h,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16,1.0,0.0,1.0,0.0,1.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ppGpp,SRP117169,wt_dawn_0m,Genetic_characterization,False,S,6,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP117169&o=acc_s%3Aa,https://doi.org/10.1016/j.celrep.2017.11.067,Batch,TimeSeries,BG-11,,40,30.0,,,,,0 days 01:00:00,wt_relAE335Q _1h,ppGpp_wt_relAE335Q _1h,True,True,False,True,True
SRR6069377,PRJNA412032,SAMN07693163,SRX3211304,445.26 M,216.06 Mb,2017-09-25,Synechococcus elongatus PCC 7942 = FACHB-805,wt,RNA-seq,wt_lowlight_dawn,0.5h,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Light,SRP118803,wt_clearday_dawn_0.5h,Perturbation,True,S,60,Both,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP118803&o=acc_s%3Aa,https://doi.org/10.7554/eLife.32032,Batch,TimeSeries,BG-11M,1.0,,30.0,,0.3,8.0,,0 days 00:30:00,wt_lowlight_dawn_0.5h,Light_wt_lowlight_dawn_0.5h,True,True,True,False,True
