Entry,Protein,mapped_name,refseq_locus,genbank_locus,has_annotation_match,missing_with_match,missing_without_match,double_hit,match_hit,percent_id,coverage,drop_proteins,subset_proteins,rename_proteins
Q31LS3,Q31LS3_SYNE7,Q31LS3,SYNPCC7942_RS09975,Synpcc7942_1966,True,False,False,False,,,,False,False,False
Q31LP5,MTNC_SYNE7,Q31LP5,SYNPCC7942_RS10110,Synpcc7942_1994,True,False,False,False,,,,False,False,False
Q31LQ1,Q31LQ1_SYNE7,Q31LQ1,SYNPCC7942_RS10080,Synpcc7942_1988,True,False,False,False,,,,False,False,False
Q31LS6,Q31LS6_SYNE7,Q31LS6,SYNPCC7942_RS09960,Synpcc7942_1963,True,False,False,False,,,,False,False,False
Q31LS8,Q31LS8_SYNE7,Q31LS8,SYNPCC7942_RS09950,Synpcc7942_1961,True,False,False,False,,,,False,False,False
Q31RX5,Q31RX5_SYNE7,Q31RX5,SYNPCC7942_RS00820,Synpcc7942_0162,True,False,False,False,,,,False,False,False
P16954,GLGB_SYNE7,P16954,SYNPCC7942_RS05570,Synpcc7942_1085,True,False,False,False,,,,False,False,False
Q31LT4,Q31LT4_SYNE7,Q31LT4,SYNPCC7942_RS14190,Synpcc7942_1955,True,False,False,False,,,,False,False,False
Q31MJ7,Q31MJ7_SYNE7,Q31MJ7,SYNPCC7942_RS08615,Synpcc7942_1692,True,False,False,False,,,,False,False,False
Q31LU2,Q31LU2_SYNE7,Q31LU2,SYNPCC7942_RS09880,Synpcc7942_1947,True,False,False,False,,,,False,False,False
Q31LU3,Q31LU3_SYNE7,Q31LU3,SYNPCC7942_RS09875,Synpcc7942_1946,True,False,False,False,,,,False,False,False
Q31JY2,Q31JY2_SYNE7,Q31JY2,SYNPCC7942_RS13280,Synpcc7942_2607,True,False,False,False,,,,False,False,False
Q31LU7,Q31LU7_SYNE7,Q31LU7,SYNPCC7942_RS09855,Synpcc7942_1942,True,False,False,False,,,,False,False,False
Q31LU8,Q31LU8_SYNE7,Q31LU8,SYNPCC7942_RS09850,Synpcc7942_1941,True,False,False,False,,,,False,False,False
Q31LV2,Q31LV2_SYNE7,Q31LV2,SYNPCC7942_RS09830,Synpcc7942_1937,True,False,False,False,,,,False,False,False
Q31LV3,Q31LV3_SYNE7,Q31LV3,SYNPCC7942_RS09825,Synpcc7942_1936,True,False,False,False,,,,False,False,False
Q31LV4,Q31LV4_SYNE7,Q31LV4,SYNPCC7942_RS09820,Synpcc7942_1935,True,False,False,False,,,,False,False,False
Q31LV5,Q31LV5_SYNE7,Q31LV5,SYNPCC7942_RS09815,Synpcc7942_1934,True,False,False,False,,,,False,False,False
Q31LV6,Q31LV6_SYNE7,Q31LV6,SYNPCC7942_RS09810,Synpcc7942_1933,True,False,False,False,,,,False,False,False
Q31LV7,Q31LV7_SYNE7,Q31LV7,SYNPCC7942_RS09805,Synpcc7942_1932,True,False,False,False,,,,False,False,False
Q31LV8,Q31LV8_SYNE7,Q31LV8,SYNPCC7942_RS09800,Synpcc7942_1931,True,False,False,False,,,,False,False,False
Q31LV9,Q31LV9_SYNE7,Q31LV9,SYNPCC7942_RS09795,Synpcc7942_1930,True,False,False,False,,,,False,False,False
Q31PZ6,Q31PZ6_SYNE7,Q31PZ6,SYNPCC7942_RS04355,Synpcc7942_0842,True,False,False,False,,,,False,False,False
Q31LW1,Q31LW1_SYNE7,Q31LW1,SYNPCC7942_RS09785,Synpcc7942_1928,True,False,False,False,,,,False,False,False
Q31KD0,Q31KD0_SYNE7,Q31KD0,SYNPCC7942_RS12500,Synpcc7942_2459,True,False,False,False,,,,False,False,False
Q31ME5,DNCH_SYNE7,Q31ME5,SYNPCC7942_RS08875,Synpcc7942_1744,True,False,False,False,,,,False,False,False
Q31LW5,Q31LW5_SYNE7,Q31LW5,SYNPCC7942_RS09765,Synpcc7942_1924,True,False,False,False,,,,False,False,False
Q31LW6,Q31LW6_SYNE7,Q31LW6,SYNPCC7942_RS09760,Synpcc7942_1923,True,False,False,False,,,,False,False,False
Q31LW7,Q31LW7_SYNE7,Q31LW7,SYNPCC7942_RS09755,Synpcc7942_1922,True,False,False,False,,,,False,False,False
Q31LW8,Q31LW8_SYNE7,Q31LW8,SYNPCC7942_RS09750,Synpcc7942_1921,True,False,False,False,,,,False,False,False
Q31LX0,Q31LX0_SYNE7,Q31LX0,SYNPCC7942_RS09740,Synpcc7942_1919,True,False,False,False,,,,False,False,False
Q31LX1,Q31LX1_SYNE7,Q31LX1,SYNPCC7942_RS09735,Synpcc7942_1918,True,False,False,False,,,,False,False,False
Q31MC6,Q31MC6_SYNE7,Q31MC6,SYNPCC7942_RS08960,Synpcc7942_1763,True,False,False,False,,,,False,False,False
Q31LX3,Q31LX3_SYNE7,Q31LX3,SYNPCC7942_RS09725,Synpcc7942_1916,True,False,False,False,,,,False,False,False
Q31MI6,Q31MI6_SYNE7,Q31MI6,SYNPCC7942_RS08670,Synpcc7942_1703,True,False,False,False,,,,False,False,False
Q31L94,Q31L94_SYNE7,Q31L94,SYNPCC7942_RS10895,Synpcc7942_2145,True,False,False,False,,,,False,False,False
Q31LX7,Q31LX7_SYNE7,Q31LX7,SYNPCC7942_RS09700,Synpcc7942_1912,True,False,False,False,,,,False,False,False
Q31QT5,Q31QT5_SYNE7,Q31QT5,SYNPCC7942_RS02810,Synpcc7942_0552,True,False,False,False,,,,False,False,False
Q31LX9,Q31LX9_SYNE7,Q31LX9,SYNPCC7942_RS09685,Synpcc7942_1910,True,False,False,False,,,,False,False,False
Q31LY0,Q31LY0_SYNE7,Q31LY0,SYNPCC7942_RS09680,Synpcc7942_1909,True,False,False,False,,,,False,False,False
Q31LY1,Q31LY1_SYNE7,Q31LY1,SYNPCC7942_RS09675,Synpcc7942_1908,True,False,False,False,,,,False,False,False
Q6V1L5,ARGB_SYNE7,Q6V1L5,SYNPCC7942_RS07645,Synpcc7942_1496,True,False,False,False,,,,False,False,False
Q31PR6,Q31PR6_SYNE7,Q31PR6,SYNPCC7942_RS04750,Synpcc7942_0923,True,False,False,False,,,,False,False,False
Q31PV8,Q31PV8_SYNE7,Q31PV8,SYNPCC7942_RS04540,Synpcc7942_0881,True,False,False,False,,,,False,False,False
Q31LY6,Q31LY6_SYNE7,Q31LY6,SYNPCC7942_RS09650,Synpcc7942_1903,True,False,False,False,,,,False,False,False
Q31Q51,Q31Q51_SYNE7,Q31Q51,SYNPCC7942_RS04070,Synpcc7942_0786,True,False,False,False,,,,False,False,False
Q31LY8,Q31LY8_SYNE7,Q31LY8,SYNPCC7942_RS09640,Synpcc7942_1901,True,False,False,False,,,,False,False,False
Q31LY9,Q31LY9_SYNE7,Q31LY9,SYNPCC7942_RS09635,Synpcc7942_1900,True,False,False,False,,,,False,False,False
Q31LZ0,Q31LZ0_SYNE7,Q31LZ0,SYNPCC7942_RS09630,Synpcc7942_1899,True,False,False,False,,,,False,False,False
Q31LZ3,Q31LZ3_SYNE7,Q31LZ3,SYNPCC7942_RS09615,Synpcc7942_1896,True,False,False,False,,,,False,False,False
Q31QL5,Q31QL5_SYNE7,Q31QL5,SYNPCC7942_RS03190,Synpcc7942_0622,True,False,False,False,,,,False,False,False
Q31LZ5,Q31LZ5_SYNE7,Q31LZ5,SYNPCC7942_RS09605,Synpcc7942_1894,True,False,False,False,,,,False,False,False
Q31LZ6,Q31LZ6_SYNE7,Q31LZ6,SYNPCC7942_RS09600,Synpcc7942_1893,True,False,False,False,,,,False,False,False
Q31LZ8,Q31LZ8_SYNE7,Q31LZ8,SYNPCC7942_RS09590,Synpcc7942_1891,True,False,False,False,,,,False,False,False
Q31QY4,Q31QY4_SYNE7,Q31QY4,SYNPCC7942_RS02555,Synpcc7942_0503,True,False,False,False,,,,False,False,False
Q31M00,Q31M00_SYNE7,Q31M00,SYNPCC7942_RS09580,Synpcc7942_1889,True,False,False,False,,,,False,False,False
Q31M01,Q31M01_SYNE7,Q31M01,SYNPCC7942_RS09575,Synpcc7942_1888,True,False,False,False,,,,False,False,False
Q31M02,Q31M02_SYNE7,Q31M02,SYNPCC7942_RS09570,Synpcc7942_1887,True,False,False,False,,,,False,False,False
Q31M03,Q31M03_SYNE7,Q31M03,SYNPCC7942_RS09565,Synpcc7942_1886,True,False,False,False,,,,False,False,False
Q31M04,Q31M04_SYNE7,Q31M04,SYNPCC7942_RS09560,Synpcc7942_1885,True,False,False,False,,,,False,False,False
Q31M05,Q31M05_SYNE7,Q31M05,SYNPCC7942_RS09555,Synpcc7942_1884,True,False,False,False,,,,False,False,False
Q31M06,Q31M06_SYNE7,Q31M06,SYNPCC7942_RS09550,Synpcc7942_1883,True,False,False,False,,,,False,False,False
Q31M08,Q31M08_SYNE7,Q31M08,SYNPCC7942_RS09540,Synpcc7942_1881,True,False,False,False,,,,False,False,False
Q31NE5,Q31NE5_SYNE7,Q31NE5,SYNPCC7942_RS07135,Synpcc7942_1394,True,False,False,False,,,,False,False,False
Q31M10,Q31M10_SYNE7,Q31M10,SYNPCC7942_RS09530,Synpcc7942_1879,True,False,False,False,,,,False,False,False
Q31M11,Q31M11_SYNE7,Q31M11,SYNPCC7942_RS09525,Synpcc7942_1878,True,False,False,False,,,,False,False,False
Q31M12,Q31M12_SYNE7,Q31M12,SYNPCC7942_RS09520,Synpcc7942_1877,True,False,False,False,,,,False,False,False
Q31M13,Q31M13_SYNE7,Q31M13,SYNPCC7942_RS09515,Synpcc7942_1876,True,False,False,False,,,,False,False,False
Q31M14,Q31M14_SYNE7,Q31M14,SYNPCC7942_RS09510,Synpcc7942_1875,True,False,False,False,,,,False,False,False
Q31RP6,Q31RP6_SYNE7,Q31RP6,SYNPCC7942_RS01225,Synpcc7942_0241,True,False,False,False,,,,False,False,False
Q31M16,Q31M16_SYNE7,Q31M16,SYNPCC7942_RS09500,Synpcc7942_1873,True,False,False,False,,,,False,False,False
Q31M18,Q31M18_SYNE7,Q31M18,SYNPCC7942_RS13800,Synpcc7942_1871,True,False,False,False,,,,False,False,False
Q31QS4,UVRB_SYNE7,Q31QS4,SYNPCC7942_RS02865,Synpcc7942_0563,True,False,False,False,,,,False,False,False
Q31M20,Q31M20_SYNE7,Q31M20,SYNPCC7942_RS09485,Synpcc7942_1869,True,False,False,False,,,,False,False,False
Q31M22,Q31M22_SYNE7,Q31M22,SYNPCC7942_RS09475,Synpcc7942_1867,True,False,False,False,,,,False,False,False
Q31M23,Q31M23_SYNE7,Q31M23,SYNPCC7942_RS09470,Synpcc7942_1866,True,False,False,False,,,,False,False,False
Q31M24,Q31M24_SYNE7,Q31M24,SYNPCC7942_RS09465,Synpcc7942_1865,True,False,False,False,,,,False,False,False
Q31M25,Q31M25_SYNE7,Q31M25,SYNPCC7942_RS09455,Synpcc7942_1864,True,False,False,False,,,,False,False,False
Q31S25,Q31S25_SYNE7,Q31S25,SYNPCC7942_RS00570,Synpcc7942_0112,True,False,False,False,,,,False,False,False
Q31M27,Q31M27_SYNE7,Q31M27,SYNPCC7942_RS09445,Synpcc7942_1862,True,False,False,False,,,,False,False,False
Q31M28,Q31M28_SYNE7,Q31M28,SYNPCC7942_RS09440,Synpcc7942_1861,True,False,False,False,,,,False,False,False
Q31M29,Q31M29_SYNE7,Q31M29,SYNPCC7942_RS09435,Synpcc7942_1860,True,False,False,False,,,,False,False,False
Q31M30,Q31M30_SYNE7,Q31M30,SYNPCC7942_RS09430,Synpcc7942_1859,True,False,False,False,,,,False,False,False
P72543,P72543_SYNE7,P72543,,,False,True,False,True,Q31RC7,100.0,1.0,False,True,False
Q31M35,Q31M35_SYNE7,Q31M35,SYNPCC7942_RS09405,Synpcc7942_1854,True,False,False,False,,,,False,False,False
Q31M36,Q31M36_SYNE7,Q31M36,SYNPCC7942_RS09400,Synpcc7942_1853,True,False,False,False,,,,False,False,False
Q31NL3,Q31NL3_SYNE7,Q31NL3,SYNPCC7942_RS06780,Synpcc7942_1326,True,False,False,False,,,,False,False,False
Q31M38,Q31M38_SYNE7,Q31M38,SYNPCC7942_RS09390,Synpcc7942_1851,True,False,False,False,,,,False,False,False
Q31M39,Q31M39_SYNE7,Q31M39,SYNPCC7942_RS09385,Synpcc7942_1850,True,False,False,False,,,,False,False,False
Q31QF6,ISPD_SYNE7,Q31QF6,SYNPCC7942_RS03490,Synpcc7942_0681,True,False,False,False,,,,False,False,False
Q31P47,Q31P47_SYNE7,Q31P47,SYNPCC7942_RS05845,Synpcc7942_1142,True,False,False,False,,,,False,False,False
Q8KPP5,Q8KPP5_SYNE7,Q8KPP5,SYNPCC7942_RS06040,Synpcc7942_1179,True,False,False,False,,,,False,False,False
Q31M46,Q31M46_SYNE7,Q31M46,SYNPCC7942_RS09350,Synpcc7942_1843,True,False,False,False,,,,False,False,False
Q31M48,Q31M48_SYNE7,Q31M48,SYNPCC7942_RS09340,Synpcc7942_1841,True,False,False,False,,,,False,False,False
Q31M49,Q31M49_SYNE7,Q31M49,SYNPCC7942_RS09335,Synpcc7942_1840,True,False,False,False,,,,False,False,False
Q31M50,Q31M50_SYNE7,Q31M50,SYNPCC7942_RS09330,Synpcc7942_1839,True,False,False,False,,,,False,False,False
Q31M52,Q31M52_SYNE7,Q31M52,SYNPCC7942_RS09320,Synpcc7942_1837,True,False,False,False,,,,False,False,False
Q31ME1,Q31ME1_SYNE7,Q31ME1,SYNPCC7942_RS08895,Synpcc7942_1748,True,False,False,False,,,,False,False,False
Q31M57,Q31M57_SYNE7,Q31M57,SYNPCC7942_RS09295,Synpcc7942_1832,True,False,False,False,,,,False,False,False
Q31K39,Q31K39_SYNE7,Q31K39,SYNPCC7942_RS12955,Synpcc7942_2550,True,False,False,False,,,,False,False,False
Q31S26,Q31S26_SYNE7,Q31S26,SYNPCC7942_RS00565,Synpcc7942_0111,True,False,False,False,,,,False,False,False
Q31M63,Q31M63_SYNE7,Q31M63,SYNPCC7942_RS09265,Synpcc7942_1826,True,False,False,False,,,,False,False,False
Q31RJ7,PYRD_SYNE7,Q31RJ7,SYNPCC7942_RS01475,Synpcc7942_0290,True,False,False,False,,,,False,False,False
Q31M69,Q31M69_SYNE7,Q31M69,SYNPCC7942_RS09240,Synpcc7942_1820,True,False,False,False,,,,False,False,False
Q31M72,Q31M72_SYNE7,Q31M72,SYNPCC7942_RS09225,Synpcc7942_1817,True,False,False,False,,,,False,False,False
Q31RF8,Q31RF8_SYNE7,Q31RF8,SYNPCC7942_RS01675,Synpcc7942_0329,True,False,False,False,,,,False,False,False
Q31M74,Q31M74_SYNE7,Q31M74,SYNPCC7942_RS09215,Synpcc7942_1815,True,False,False,False,,,,False,False,False
Q31M75,Q31M75_SYNE7,Q31M75,SYNPCC7942_RS09210,Synpcc7942_1814,True,False,False,False,,,,False,False,False
Q31KC2,Q31KC2_SYNE7,Q31KC2,SYNPCC7942_RS12540,Synpcc7942_2467,True,False,False,False,,,,False,False,False
Q31M79,Q31M79_SYNE7,Q31M79,SYNPCC7942_RS09195,Synpcc7942_1810,True,False,False,False,,,,False,False,False
Q31M80,Q31M80_SYNE7,Q31M80,SYNPCC7942_RS09190,Synpcc7942_1809,True,False,False,False,,,,False,False,False
Q31M82,Q31M82_SYNE7,Q31M82,SYNPCC7942_RS09180,Synpcc7942_1807,True,False,False,False,,,,False,False,False
Q31M83,Q31M83_SYNE7,Q31M83,SYNPCC7942_RS09175,Synpcc7942_1806,True,False,False,False,,,,False,False,False
Q31KS7,MURG_SYNE7,Q31KS7,SYNPCC7942_RS11755,Synpcc7942_2312,True,False,False,False,,,,False,False,False
Q31M86,Q31M86_SYNE7,Q31M86,SYNPCC7942_RS09160,Synpcc7942_1803,True,False,False,False,,,,False,False,False
Q31M87,Q31M87_SYNE7,Q31M87,SYNPCC7942_RS09155,Synpcc7942_1802,True,False,False,False,,,,False,False,False
Q31M88,Q31M88_SYNE7,Q31M88,SYNPCC7942_RS09150,Synpcc7942_1801,True,False,False,False,,,,False,False,False
Q31KU3,Q31KU3_SYNE7,Q31KU3,SYNPCC7942_RS11670,Synpcc7942_2296,True,False,False,False,,,,False,False,False
Q31M90,Q31M90_SYNE7,Q31M90,SYNPCC7942_RS09140,Synpcc7942_1799,True,False,False,False,,,,False,False,False
Q31M93,Q31M93_SYNE7,Q31M93,SYNPCC7942_RS09125,Synpcc7942_1796,True,False,False,False,,,,False,False,False
Q31M95,Q31M95_SYNE7,Q31M95,SYNPCC7942_RS09115,Synpcc7942_1794,True,False,False,False,,,,False,False,False
Q31LI6,Q31LI6_SYNE7,Q31LI6,SYNPCC7942_RS10415,Synpcc7942_2053,True,False,False,False,,,,False,False,False
Q31M98,Q31M98_SYNE7,Q31M98,SYNPCC7942_RS09100,Synpcc7942_1791,True,False,False,False,,,,False,False,False
Q31M99,Q31M99_SYNE7,Q31M99,SYNPCC7942_RS09095,Synpcc7942_1790,True,False,False,False,,,,False,False,False
Q31MA0,Q31MA0_SYNE7,Q31MA0,SYNPCC7942_RS09090,Synpcc7942_1789,True,False,False,False,,,,False,False,False
Q31MA1,Q31MA1_SYNE7,Q31MA1,SYNPCC7942_RS09085,Synpcc7942_1788,True,False,False,False,,,,False,False,False
Q31K13,Q31K13_SYNE7,Q31K13,SYNPCC7942_RS13115,Synpcc7942_2576,True,False,False,False,,,,False,False,False
Q8GA98,Q8GA98_SYNE7,Q8GA98,SYNPCC7942_RS02185,Synpcc7942_0428,True,False,False,False,,,,False,False,False
Q31MA4,Q31MA4_SYNE7,Q31MA4,SYNPCC7942_RS09070,Synpcc7942_1785,True,False,False,False,,,,False,False,False
Q8KPT8,Q8KPT8_SYNE7,Q8KPT8,SYNPCC7942_RS08100,Synpcc7942_1586,True,False,False,False,,,,False,False,False
Q31N37,Q31N37_SYNE7,Q31N37,SYNPCC7942_RS07675,Synpcc7942_1502,True,False,False,False,,,,False,False,False
Q31MA8,Q31MA8_SYNE7,Q31MA8,SYNPCC7942_RS09050,Synpcc7942_1781,True,False,False,False,,,,False,False,False
Q31MA9,Q31MA9_SYNE7,Q31MA9,SYNPCC7942_RS09045,Synpcc7942_1780,True,False,False,False,,,,False,False,False
Q31MB0,Q31MB0_SYNE7,Q31MB0,SYNPCC7942_RS09040,Synpcc7942_1779,True,False,False,False,,,,False,False,False
Q31MB1,Q31MB1_SYNE7,Q31MB1,SYNPCC7942_RS09035,Synpcc7942_1778,True,False,False,False,,,,False,False,False
O32463,GSHB_SYNE7,O32463,SYNPCC7942_RS11815,Synpcc7942_2324,True,False,False,False,,,,False,False,False
Q31LD0,Q31LD0_SYNE7,Q31LD0,SYNPCC7942_RS10690,Synpcc7942_2109,True,False,False,False,,,,False,False,False
Q31K46,Q31K46_SYNE7,Q31K46,SYNPCC7942_RS12920,Synpcc7942_2543,True,False,False,False,,,,False,False,False
Q31K01,Q31K01_SYNE7,Q31K01,SYNPCC7942_RS13180,Synpcc7942_2588,True,False,False,False,,,,False,False,False
Q31MC2,Q31MC2_SYNE7,Q31MC2,SYNPCC7942_RS08980,Synpcc7942_1767,True,False,False,False,,,,False,False,False
Q31MC3,Q31MC3_SYNE7,Q31MC3,SYNPCC7942_RS08975,Synpcc7942_1766,True,False,False,False,,,,False,False,False
Q31MC5,Q31MC5_SYNE7,Q31MC5,SYNPCC7942_RS08965,Synpcc7942_1764,True,False,False,False,,,,False,False,False
Q31LN6,Q31LN6_SYNE7,Q31LN6,SYNPCC7942_RS10160,Synpcc7942_2003,True,False,False,False,,,,False,False,False
Q31MC7,Q31MC7_SYNE7,Q31MC7,SYNPCC7942_RS08955,Synpcc7942_1762,True,False,False,False,,,,False,False,False
Q31MC8,Q31MC8_SYNE7,Q31MC8,SYNPCC7942_RS08950,Synpcc7942_1761,True,False,False,False,,,,False,False,False
Q31MC9,Q31MC9_SYNE7,Q31MC9,SYNPCC7942_RS08945,Synpcc7942_1760,True,False,False,False,,,,False,False,False
Q31MD0,Q31MD0_SYNE7,Q31MD0,SYNPCC7942_RS14060,Synpcc7942_1759,True,False,False,False,,,,False,False,False
Q31RB2,Q31RB2_SYNE7,Q31RB2,SYNPCC7942_RS01910,Synpcc7942_0375,True,False,False,False,,,,False,False,False
Q31MD4,Q31MD4_SYNE7,Q31MD4,SYNPCC7942_RS08925,Synpcc7942_1755,True,False,False,False,,,,False,False,False
Q31MD5,Q31MD5_SYNE7,Q31MD5,SYNPCC7942_RS14180,Synpcc7942_1754,True,False,False,False,,,,False,False,False
Q31MD6,Q31MD6_SYNE7,Q31MD6,SYNPCC7942_RS08920,Synpcc7942_1753,True,False,False,False,,,,False,False,False
Q31PB7,Q31PB7_SYNE7,Q31PB7,SYNPCC7942_RS05500,Synpcc7942_1072,True,False,False,False,,,,False,False,False
Q31P08,NDHK_SYNE7,Q31P08,SYNPCC7942_RS06050,Synpcc7942_1181,True,False,False,False,,,,False,False,False
Q31QL2,Q31QL2_SYNE7,Q31QL2,SYNPCC7942_RS03205,Synpcc7942_0625,True,False,False,False,,,,False,False,False
Q31ME0,Q31ME0_SYNE7,Q31ME0,SYNPCC7942_RS08900,Synpcc7942_1749,True,False,False,False,,,,False,False,False
Q31PT8,Q31PT8_SYNE7,Q31PT8,SYNPCC7942_RS04645,Synpcc7942_0901,True,False,False,False,,,,False,False,False
Q31ME2,Q31ME2_SYNE7,Q31ME2,SYNPCC7942_RS08890,Synpcc7942_1747,True,False,False,False,,,,False,False,False
Q31MF0,Q31MF0_SYNE7,Q31MF0,SYNPCC7942_RS08850,Synpcc7942_1739,True,False,False,True,P95838,98.276,0.8055555555555556,False,False,False
Q31MF1,Q31MF1_SYNE7,Q31MF1,SYNPCC7942_RS08845,Synpcc7942_1738,True,False,False,False,,,,False,False,False
O50544,O50544_SYNE7,O50544,,,False,True,False,True,Q31NF8,97.647,1.0,False,True,False
Q31MF3,Q31MF3_SYNE7,Q31MF3,SYNPCC7942_RS08835,Synpcc7942_1736,True,False,False,False,,,,False,False,False
Q31MF4,Q31MF4_SYNE7,Q31MF4,SYNPCC7942_RS08830,Synpcc7942_1735,True,False,False,False,,,,False,False,False
Q31MF5,Q31MF5_SYNE7,Q31MF5,SYNPCC7942_RS08825,Synpcc7942_1734,True,False,False,False,,,,False,False,False
Q31MF6,Q31MF6_SYNE7,Q31MF6,SYNPCC7942_RS08820,Synpcc7942_1733,True,False,False,False,,,,False,False,False
Q31MF8,Q31MF8_SYNE7,Q31MF8,SYNPCC7942_RS08810,Synpcc7942_1731,True,False,False,False,,,,False,False,False
Q31NL5,Q31NL5_SYNE7,Q31NL5,SYNPCC7942_RS06770,Synpcc7942_1324,True,False,False,False,,,,False,False,False
Q31M19,Q31M19_SYNE7,Q31M19,SYNPCC7942_RS09490,Synpcc7942_1870,True,False,False,False,,,,False,False,False
Q31MG6,Q31MG6_SYNE7,Q31MG6,SYNPCC7942_RS08770,Synpcc7942_1723,True,False,False,False,,,,False,False,False
Q31MG7,Q31MG7_SYNE7,Q31MG7,SYNPCC7942_RS08765,Synpcc7942_1722,True,False,False,False,,,,False,False,False
Q31Q79,Q31Q79_SYNE7,Q31Q79,SYNPCC7942_RS13690,Synpcc7942_0758,True,False,False,False,,,,False,False,False
Q31MG9,Q31MG9_SYNE7,Q31MG9,SYNPCC7942_RS08750,Synpcc7942_1720,True,False,False,False,,,,False,False,False
Q31S69,Q31S69_SYNE7,Q31S69,SYNPCC7942_RS00335,Synpcc7942_0068,True,False,False,False,,,,False,False,False
O32384,O32384_SYNE7,O32384,,,False,True,False,True,Q31QZ8,99.782,1.0,False,True,False
Q31MH2,Q31MH2_SYNE7,Q31MH2,SYNPCC7942_RS08735,Synpcc7942_1717,True,False,False,False,,,,False,False,False
Q31PF2,Q31PF2_SYNE7,Q31PF2,SYNPCC7942_RS05325,Synpcc7942_1037,True,False,False,False,,,,False,False,False
Q31MH5,Q31MH5_SYNE7,Q31MH5,SYNPCC7942_RS08720,Synpcc7942_1714,True,False,False,False,,,,False,False,False
Q31MH6,Q31MH6_SYNE7,Q31MH6,SYNPCC7942_RS08715,Synpcc7942_1713,True,False,False,False,,,,False,False,False
Q31MH8,Q31MH8_SYNE7,Q31MH8,SYNPCC7942_RS08705,Synpcc7942_1711,True,False,False,False,,,,False,False,False
Q31MI0,Q31MI0_SYNE7,Q31MI0,SYNPCC7942_RS08695,Synpcc7942_1709,True,False,False,False,,,,False,False,False
Q31MF2,Q31MF2_SYNE7,Q31MF2,SYNPCC7942_RS08840,Synpcc7942_1737,True,False,False,False,,,,False,False,False
Q31MM7,SYC_SYNE7,Q31MM7,SYNPCC7942_RS08475,Synpcc7942_1662,True,False,False,False,,,,False,False,False
Q31MI8,Q31MI8_SYNE7,Q31MI8,SYNPCC7942_RS08660,Synpcc7942_1701,True,False,False,False,,,,False,False,False
Q31MI9,Q31MI9_SYNE7,Q31MI9,SYNPCC7942_RS08655,Synpcc7942_1700,True,False,False,False,,,,False,False,False
Q31MJ1,Q31MJ1_SYNE7,Q31MJ1,SYNPCC7942_RS08645,Synpcc7942_1698,True,False,False,False,,,,False,False,False
Q07948,Q07948_SYNE7,Q07948,SYNPCC7942_RS10185,Synpcc7942_2008,True,False,False,False,,,,False,False,False
Q31KP1,QUEA_SYNE7,Q31KP1,SYNPCC7942_RS11930,Synpcc7942_2348,True,False,False,False,,,,False,False,False
Q31MJ5,Q31MJ5_SYNE7,Q31MJ5,SYNPCC7942_RS08625,Synpcc7942_1694,True,False,False,False,,,,False,False,False
Q31LW3,Q31LW3_SYNE7,Q31LW3,SYNPCC7942_RS09775,Synpcc7942_1926,True,False,False,False,,,,False,False,False
Q31MK3,Q31MK3_SYNE7,Q31MK3,SYNPCC7942_RS08590,Synpcc7942_1686,True,False,False,False,,,,False,False,False
Q31ML1,Q31ML1_SYNE7,Q31ML1,SYNPCC7942_RS08550,Synpcc7942_1678,True,False,False,False,,,,False,False,False
Q31ML2,Q31ML2_SYNE7,Q31ML2,SYNPCC7942_RS08545,Synpcc7942_1677,True,False,False,False,,,,False,False,False
Q31ML3,Q31ML3_SYNE7,Q31ML3,SYNPCC7942_RS08540,Synpcc7942_1676,True,False,False,False,,,,False,False,False
P43087,HEM2_SYNE7,P43087,SYNPCC7942_RS09105,Synpcc7942_1792,True,False,False,False,,,,False,False,False
Q31ML5,Q31ML5_SYNE7,Q31ML5,SYNPCC7942_RS08530,Synpcc7942_1674,True,False,False,False,,,,False,False,False
Q31SA6,BIOA_SYNE7,Q31SA6,SYNPCC7942_RS00160,Synpcc7942_0031,True,False,False,False,,,,False,False,False
Q8KPU0,SELO_SYNE7,Q8KPU0,SYNPCC7942_RS08090,Synpcc7942_1584,True,False,False,False,,,,False,False,False
Q8RQ68,Q8RQ68_SYNE7,Q8RQ68,SYNPCC7942_RS04755,Synpcc7942_0924,True,False,False,False,,,,False,False,False
P29283,NTCA_SYNE7,P29283,SYNPCC7942_RS00645,Synpcc7942_0127,True,False,False,False,,,,False,False,False
Q31KQ9,Q31KQ9_SYNE7,Q31KQ9,SYNPCC7942_RS11845,Synpcc7942_2330,True,False,False,False,,,,False,False,False
Q31MM4,Q31MM4_SYNE7,Q31MM4,SYNPCC7942_RS08490,Synpcc7942_1665,True,False,False,False,,,,False,False,False
Q31MM5,Q31MM5_SYNE7,Q31MM5,SYNPCC7942_RS08485,Synpcc7942_1664,True,False,False,False,,,,False,False,False
Q31MM6,Q31MM6_SYNE7,Q31MM6,SYNPCC7942_RS13630,Synpcc7942_1663,True,False,False,False,,,,False,False,False
Q31MN0,Q31MN0_SYNE7,Q31MN0,SYNPCC7942_RS08460,Synpcc7942_1659,True,False,False,False,,,,False,False,False
Q31PP5,Q31PP5_SYNE7,Q31PP5,SYNPCC7942_RS04855,Synpcc7942_0944,True,False,False,False,,,,False,False,False
Q31MN2,Q31MN2_SYNE7,Q31MN2,SYNPCC7942_RS08450,Synpcc7942_1657,True,False,False,False,,,,False,False,False
